timestamp,script,stem,run_key,git_sha,git_dirty,outcome,resumed_from,wall_s,argv
2026-08-08T17:54:03,cache_activations.py,cache_activations__story_v2_1k__train,788cd7e62f00599c,51cf75975c31,False,written,0,12.1,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset story_v2_1k --split train"
2026-08-08T17:54:52,cache_activations.py,cache_activations__story_v2_1k__heldout,a1a70d3a92b1520f,51cf75975c31,False,written,0,3.7,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset story_v2_1k --split heldout"
2026-08-08T17:55:33,cache_activations.py,cache_activations__persona_v2__train,d8753c799cab7c76,51cf75975c31,False,written,0,7.7,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset persona_v2 --split train"
2026-08-08T17:56:26,cache_activations.py,cache_activations__persona_v2__heldout,0006011cadd8a610,51cf75975c31,False,written,0,2.6,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset persona_v2 --split heldout"
2026-08-08T17:57:15,cache_activations.py,cache_activations__eval_v2__train,67814d209db4c20f,51cf75975c31,False,written,0,7.6,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset eval_v2 --split train"
2026-08-08T17:58:15,cache_activations.py,cache_activations__eval_v2__heldout,4b4a6611056af71d,51cf75975c31,False,written,0,2.5,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset eval_v2 --split heldout"
2026-08-08T17:59:12,cache_activations.py,cache_activations__harm_v2__train,0667d4190669c813,51cf75975c31,False,resumed,122,8.5,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset harm_v2 --split train"
2026-08-08T18:47:25,cache_activations.py,cache_activations__story_v2_1k__train,788cd7e62f00599c,51cf75975c31,True,resumed,1600,0.1,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --dataset story_v2_1k --split train"
2026-08-09T12:27:59,extract_direction.py,directions__story_v2_1k,84ae50fcfa6902c4,2707957f355c,False,written,0,2.2,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction story_v2_1k --curve"
2026-08-09T12:28:54,probe_select.py,probe_select__story_v2_1k,df840446226f52b1,2707957f355c,False,written,0,50.4,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction story_v2_1k"
2026-08-09T12:35:11,extract_direction.py,directions__persona_v2,5d633ee109a08c14,2707957f355c,False,written,0,2.0,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction persona_v2 --curve"
2026-08-09T12:36:07,probe_select.py,probe_select__persona_v2,4f4f3d7d99078c0f,2707957f355c,False,written,0,50.9,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction persona_v2"
2026-08-09T12:42:14,extract_direction.py,directions__eval_v2,a4117d8a033896c5,2707957f355c,False,written,0,2.4,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction eval_v2 --curve"
2026-08-09T12:43:03,probe_select.py,probe_select__eval_v2,bce537708d727272,2707957f355c,False,written,0,44.1,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction eval_v2"
2026-08-09T12:48:30,extract_direction.py,directions__harm_v2,99b9e0570fc93b87,2707957f355c,False,written,0,2.3,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction harm_v2 --curve"
2026-08-09T12:49:19,probe_select.py,probe_select__harm_v2,336ddae73f9e631d,2707957f355c,False,written,0,44.3,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction harm_v2"
2026-08-09T12:49:22,plot_figures.py,plot__harm_v2,50c2d3657374f883,2707957f355c,False,written,0,1.2,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --with-heldout"
2026-08-09T12:49:23,plot_figures.py,plot__story_v2_1k,174e651247a2f1c4,2707957f355c,False,written,0,1.2,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --with-heldout"
2026-08-09T12:49:24,plot_figures.py,plot__persona_v2,af5a5a1e1df840e3,2707957f355c,False,written,0,0.9,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --with-heldout"
2026-08-09T12:49:25,plot_figures.py,plot__eval_v2,16eef8d1e9a2f7e9,2707957f355c,False,written,0,1.0,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --with-heldout"
2026-08-10T09:00:48,extract_direction.py,directions__story_v2_1k,84ae50fcfa6902c4,2707957f355c,True,written,0,1.2,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction story_v2_1k --curve"
2026-08-10T09:01:45,probe_select.py,probe_select__story_v2_1k,351bddbbd30fd313,2707957f355c,True,written,0,50.4,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction story_v2_1k"
2026-08-10T09:09:54,extract_direction.py,directions__persona_v2,5d633ee109a08c14,2707957f355c,True,written,0,1.1,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction persona_v2 --curve"
2026-08-10T09:10:45,probe_select.py,probe_select__persona_v2,07f7aa3a24da689b,2707957f355c,True,written,0,45.6,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction persona_v2"
2026-08-10T09:16:26,extract_direction.py,directions__eval_v2,a4117d8a033896c5,2707957f355c,True,written,0,1.0,"Qwen/Qwen2.5-7B-Instruct --tag 1K_per_direction --direction eval_v2 --curve"
