timestamp,script,stem,run_key,git_sha,git_dirty,outcome,resumed_from,wall_s,argv
2026-08-01T17:27:56,cache_activations.py,cache_activations__story_v2__train,092530e7b3ec3bd9,5974b2bfab74,False,written,0,1.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset story_v2 --split train"
2026-08-01T17:28:13,cache_activations.py,cache_activations__story_v2__heldout,f8f5206371d949b6,5974b2bfab74,False,written,0,0.8,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset story_v2 --split heldout"
2026-08-01T17:28:31,cache_activations.py,cache_activations__story_v1__train,ecdcb2ab3cc7b6ca,5974b2bfab74,False,written,0,1.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset story_v1 --split train"
2026-08-01T17:28:47,cache_activations.py,cache_activations__story_v1__heldout,c5a2e331d5a6938e,5974b2bfab74,False,written,0,1.0,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset story_v1 --split heldout"
2026-08-01T17:29:04,cache_activations.py,cache_activations__harm__train,6697f76b838ac234,5974b2bfab74,False,written,0,1.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset harm --split train"
2026-08-01T17:29:21,cache_activations.py,cache_activations__harm__heldout,00e326bf6e133176,5974b2bfab74,False,written,0,0.8,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset harm --split heldout"
2026-08-01T17:29:38,cache_activations.py,cache_activations__persona__train,6da67e79271e3f41,5974b2bfab74,False,written,0,1.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset persona --split train --append-task"
2026-08-01T17:29:54,cache_activations.py,cache_activations__persona__heldout,81c92f1f619f7211,5974b2bfab74,False,written,0,0.8,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset persona --split heldout --append-task"
2026-08-01T17:30:12,cache_activations.py,cache_activations__eval__train,07bfc15aff92d4e6,5974b2bfab74,False,written,0,1.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset eval --split train --append-task"
2026-08-01T17:30:28,cache_activations.py,cache_activations__eval__heldout,8e1348407dedac17,5974b2bfab74,False,written,0,0.8,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset eval --split heldout --append-task"
2026-08-01T17:30:45,cache_activations.py,cache_activations__length__train,b43df7708099fe09,5974b2bfab74,False,written,0,0.8,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset length --split train"
2026-08-01T17:31:02,cache_activations.py,cache_activations__length__heldout,b1e900cfa32a9a1d,5974b2bfab74,False,written,0,0.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset length --split heldout"
2026-08-01T17:31:20,cache_activations.py,cache_activations__v1_nofiller100__train,f8bf7a5e2a43d8d7,5974b2bfab74,False,written,0,1.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --dataset v1_nofiller100 --split train"
2026-08-01T17:31:22,extract_direction.py,directions__story_v2,e647e5ec626696de,5974b2bfab74,False,written,0,0.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-01T17:31:24,probe_select.py,probe_select__story_v2,60826d00d02e1097,5974b2bfab74,False,written,0,0.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-01T17:31:27,extract_direction.py,directions__story_v1,1eb784fb7c2a3aa4,5974b2bfab74,False,written,0,0.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-01T17:31:29,probe_select.py,probe_select__story_v1,405a34fffd2dee2c,5974b2bfab74,False,written,0,0.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-01T17:31:31,extract_direction.py,directions__harm,9fc5ff3495dc266d,5974b2bfab74,False,written,0,0.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-01T17:31:33,probe_select.py,probe_select__harm,1130bc28522ba199,5974b2bfab74,False,written,0,0.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-01T17:31:35,extract_direction.py,directions__persona,f4d31ddd77c3cccf,5974b2bfab74,False,written,0,0.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-01T17:31:37,probe_select.py,probe_select__persona,ea93ef949afa13ad,5974b2bfab74,False,written,0,0.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-01T17:31:39,extract_direction.py,directions__eval,e87bd5c4bec3defc,5974b2bfab74,False,written,0,0.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-01T17:31:41,probe_select.py,probe_select__eval,8844a8fd34bdb2cc,5974b2bfab74,False,written,0,0.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-01T17:31:43,extract_direction.py,directions__length,a934fb5aa51f06e8,5974b2bfab74,False,written,0,0.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-01T17:31:46,probe_select.py,probe_select__length,8a840c69e4ee5001,5974b2bfab74,False,written,0,0.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-01T17:31:48,compare_crossed.py,compare_crossed,acc3a8364feeb05c,5974b2bfab74,False,written,0,0.0,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction"
2026-08-01T17:31:50,probe_select.py,probe_select__story_v2__transfer_v1_nofiller100,969660ed6ed6774f,5974b2bfab74,False,written,0,0.0,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2 --transfer v1_nofiller100"
2026-08-01T15:11:55,extract_direction.py,directions__length,a934fb5aa51f06e8,5974b2bfab74,True,written,0,0.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-01T15:12:01,extract_direction.py,directions__story_v2,e647e5ec626696de,5974b2bfab74,True,written,0,0.6,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-01T15:12:06,extract_direction.py,directions__story_v1,1eb784fb7c2a3aa4,5974b2bfab74,True,written,0,0.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-01T15:12:13,extract_direction.py,directions__harm,9fc5ff3495dc266d,5974b2bfab74,True,written,0,0.8,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-01T15:12:19,extract_direction.py,directions__persona,f4d31ddd77c3cccf,5974b2bfab74,True,written,0,0.6,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-01T15:12:25,extract_direction.py,directions__eval,e87bd5c4bec3defc,5974b2bfab74,True,written,0,0.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-01T15:12:37,probe_select.py,probe_select__story_v2,60826d00d02e1097,5974b2bfab74,True,written,0,1.0,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-01T15:12:45,probe_select.py,probe_select__story_v1,405a34fffd2dee2c,5974b2bfab74,True,written,0,1.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-01T15:12:51,probe_select.py,probe_select__harm,1130bc28522ba199,5974b2bfab74,True,written,0,1.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-01T15:12:57,probe_select.py,probe_select__persona,ea93ef949afa13ad,5974b2bfab74,True,written,0,1.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-01T15:13:04,probe_select.py,probe_select__eval,8844a8fd34bdb2cc,5974b2bfab74,True,written,0,1.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-01T15:13:09,probe_select.py,probe_select__length,8a840c69e4ee5001,5974b2bfab74,True,written,0,0.9,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-01T15:15:08,probe_select.py,probe_select__story_v2,60826d00d02e1097,5974b2bfab74,True,failed,0,2.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-01T15:15:16,probe_select.py,probe_select__story_v1,405a34fffd2dee2c,5974b2bfab74,True,failed,0,3.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-01T15:15:23,probe_select.py,probe_select__harm,1130bc28522ba199,5974b2bfab74,True,failed,0,2.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-01T15:15:32,probe_select.py,probe_select__persona,ea93ef949afa13ad,5974b2bfab74,True,failed,0,3.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-01T15:15:41,probe_select.py,probe_select__eval,8844a8fd34bdb2cc,5974b2bfab74,True,failed,0,2.9,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-01T15:15:46,probe_select.py,probe_select__length,8a840c69e4ee5001,5974b2bfab74,True,failed,0,1.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-01T15:16:15,probe_select.py,probe_select__story_v2,60826d00d02e1097,5974b2bfab74,True,written,0,3.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-01T15:16:23,probe_select.py,probe_select__story_v1,405a34fffd2dee2c,5974b2bfab74,True,written,0,3.4,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-01T15:16:35,probe_select.py,probe_select__harm,1130bc28522ba199,5974b2bfab74,True,written,0,4.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-01T15:16:44,probe_select.py,probe_select__persona,ea93ef949afa13ad,5974b2bfab74,True,written,0,3.0,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-01T15:16:52,probe_select.py,probe_select__eval,8844a8fd34bdb2cc,5974b2bfab74,True,written,0,3.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-01T15:17:00,probe_select.py,probe_select__length,8a840c69e4ee5001,5974b2bfab74,True,written,0,2.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-01T15:17:45,probe_select.py,probe_select__story_v2,60826d00d02e1097,5974b2bfab74,True,written,0,3.0,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-01T15:17:53,probe_select.py,probe_select__story_v1,405a34fffd2dee2c,5974b2bfab74,True,written,0,3.5,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-01T15:18:01,probe_select.py,probe_select__harm,1130bc28522ba199,5974b2bfab74,True,written,0,3.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-01T15:18:10,probe_select.py,probe_select__persona,ea93ef949afa13ad,5974b2bfab74,True,written,0,3.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-01T15:18:18,probe_select.py,probe_select__eval,8844a8fd34bdb2cc,5974b2bfab74,True,written,0,3.1,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-01T15:18:26,probe_select.py,probe_select__length,8a840c69e4ee5001,5974b2bfab74,True,written,0,1.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-07T20:12:59,probe_select.py,probe_select__story_v2,60826d00d02e1097,40c5283bd832,True,written,0,3.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-07T20:13:07,probe_select.py,probe_select__story_v1,405a34fffd2dee2c,40c5283bd832,True,written,0,3.7,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-07T20:13:15,probe_select.py,probe_select__harm,1130bc28522ba199,40c5283bd832,True,written,0,3.6,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
2026-08-07T20:13:23,probe_select.py,probe_select__persona,ea93ef949afa13ad,40c5283bd832,True,written,0,3.4,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction persona"
2026-08-07T20:13:31,probe_select.py,probe_select__eval,8844a8fd34bdb2cc,40c5283bd832,True,written,0,3.4,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction eval"
2026-08-07T20:13:37,probe_select.py,probe_select__length,8a840c69e4ee5001,40c5283bd832,True,written,0,1.8,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction length"
2026-08-07T20:14:23,compare_crossed.py,compare_crossed,4208cae94ac0a7c9,40c5283bd832,True,written,0,1.2,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction"
2026-08-07T20:14:32,probe_select.py,probe_select__story_v2__transfer_v1_nofiller100,7617defe7df47cd3,40c5283bd832,True,written,0,1.4,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2 --transfer v1_nofiller100"
2026-08-07T20:18:03,probe_select.py,probe_select__story_v2,60826d00d02e1097,40c5283bd832,True,written,0,3.4,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v2"
2026-08-07T20:18:12,probe_select.py,probe_select__story_v1,405a34fffd2dee2c,40c5283bd832,True,written,0,3.6,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction story_v1"
2026-08-07T20:18:23,probe_select.py,probe_select__harm,1130bc28522ba199,40c5283bd832,True,written,0,4.3,"Qwen/Qwen2.5-7B-Instruct --tag 50_per_direction --direction harm"
